ts,equity,pos,entry_px,stop_px,trail_px,size_notional,funding_pnl,close
2025-12-12 07:15:00+00:00,1000.0,0,,,,0.0,0.0,3253.06
2025-12-12 07:30:00+00:00,1000.0,0,,,,0.0,0.0,3249.93
2025-12-12 07:45:00+00:00,1000.0,0,,,,0.0,0.0,3245.0
2025-12-12 08:00:00+00:00,1000.0,0,,,,0.0,0.0,3247.55
2025-12-12 08:15:00+00:00,1000.0,0,,,,0.0,0.0,3237.89
2025-12-12 08:30:00+00:00,1000.0,0,,,,0.0,0.0,3237.5
2025-12-12 08:45:00+00:00,1000.0,0,,,,0.0,0.0,3243.81
2025-12-12 09:00:00+00:00,1000.0,0,,,,0.0,0.0,3244.73
2025-12-12 09:15:00+00:00,1000.0,0,,,,0.0,0.0,3233.14
2025-12-12 09:30:00+00:00,1000.0,0,,,,0.0,0.0,3240.59
2025-12-12 09:45:00+00:00,1000.0,0,,,,0.0,0.0,3249.73
2025-12-12 10:00:00+00:00,1000.0,0,,,,0.0,0.0,3251.12
2025-12-12 10:15:00+00:00,1000.0,0,,,,0.0,0.0,3246.56
2025-12-12 10:30:00+00:00,1000.0,0,,,,0.0,0.0,3243.56
2025-12-12 10:45:00+00:00,1000.0,0,,,,0.0,0.0,3242.53
2025-12-12 11:00:00+00:00,1000.0,0,,,,0.0,0.0,3238.52
2025-12-12 11:15:00+00:00,1000.0,0,,,,0.0,0.0,3232.16
2025-12-12 11:30:00+00:00,1000.0,0,,,,0.0,0.0,3237.97
2025-12-12 11:45:00+00:00,1000.0,0,,,,0.0,0.0,3241.17
2025-12-12 12:00:00+00:00,1000.0,0,,,,0.0,0.0,3236.65
2025-12-12 12:15:00+00:00,1000.0,0,,,,0.0,0.0,3235.0
2025-12-12 12:30:00+00:00,1000.0,0,,,,0.0,0.0,3234.69
2025-12-12 12:45:00+00:00,1000.0,0,,,,0.0,0.0,3245.91
2025-12-12 13:00:00+00:00,1000.0,0,,,,0.0,0.0,3244.84
2025-12-12 13:15:00+00:00,1000.0,0,,,,0.0,0.0,3239.27
2025-12-12 13:30:00+00:00,1000.0,0,,,,0.0,0.0,3237.85
2025-12-12 13:45:00+00:00,1000.0,0,,,,0.0,0.0,3241.01
2025-12-12 14:00:00+00:00,1000.0,0,,,,0.0,0.0,3234.24
2025-12-12 14:15:00+00:00,1000.0,0,,,,0.0,0.0,3223.22
2025-12-12 14:30:00+00:00,1000.0,0,,,,0.0,0.0,3229.57
2025-12-12 14:45:00+00:00,1000.0,0,,,,0.0,0.0,3229.82
2025-12-12 15:00:00+00:00,1000.0,0,,,,0.0,0.0,3205.0
2025-12-12 15:15:00+00:00,1000.0,0,,,,0.0,0.0,3151.19
2025-12-12 15:30:00+00:00,1000.0,0,,,,0.0,0.0,3107.77
2025-12-12 15:45:00+00:00,1000.0,0,,,,0.0,0.0,3070.0
2025-12-12 16:00:00+00:00,1000.0,0,,,,0.0,0.0,3071.78
2025-12-12 16:15:00+00:00,1000.0,0,,,,0.0,0.0,3082.91
2025-12-12 16:30:00+00:00,1000.0,0,,,,0.0,0.0,3053.15
2025-12-12 16:45:00+00:00,1000.0,0,,,,0.0,0.0,3067.89
2025-12-12 17:00:00+00:00,1000.0,0,,,,0.0,0.0,3084.73
2025-12-12 17:15:00+00:00,1000.0,0,,,,0.0,0.0,3061.8
2025-12-12 17:30:00+00:00,1000.0,0,,,,0.0,0.0,3070.61
2025-12-12 17:45:00+00:00,1000.0,0,,,,0.0,0.0,3064.76
2025-12-12 18:00:00+00:00,1000.0,0,,,,0.0,0.0,3080.78
2025-12-12 18:15:00+00:00,1000.0,0,,,,0.0,0.0,3085.25
2025-12-12 18:30:00+00:00,1000.0,0,,,,0.0,0.0,3085.75
2025-12-12 18:45:00+00:00,1000.0,0,,,,0.0,0.0,3078.11
2025-12-12 19:00:00+00:00,1000.0,0,,,,0.0,0.0,3068.08
2025-12-12 19:15:00+00:00,1000.0,0,,,,0.0,0.0,3071.07
2025-12-12 19:30:00+00:00,1000.0,0,,,,0.0,0.0,3066.68
2025-12-12 19:45:00+00:00,1000.0,0,,,,0.0,0.0,3071.94
2025-12-12 20:00:00+00:00,1000.0,0,,,,0.0,0.0,3067.42
2025-12-12 20:15:00+00:00,1000.0,0,,,,0.0,0.0,3070.09
2025-12-12 20:30:00+00:00,1000.0,0,,,,0.0,0.0,3076.0
2025-12-12 20:45:00+00:00,1000.0,0,,,,0.0,0.0,3079.96
2025-12-12 21:00:00+00:00,1000.0,0,,,,0.0,0.0,3083.98
2025-12-12 21:15:00+00:00,1000.0,0,,,,0.0,0.0,3083.88
2025-12-12 21:30:00+00:00,1000.0,0,,,,0.0,0.0,3085.64
2025-12-12 21:45:00+00:00,1000.0,0,,,,0.0,0.0,3080.0
2025-12-12 22:00:00+00:00,1000.0,0,,,,0.0,0.0,3087.29
2025-12-12 22:15:00+00:00,1000.0,0,,,,0.0,0.0,3091.55
2025-12-12 22:30:00+00:00,1000.0,0,,,,0.0,0.0,3089.88
2025-12-12 22:45:00+00:00,1000.0,0,,,,0.0,0.0,3091.91
2025-12-12 23:00:00+00:00,1000.0,0,,,,0.0,0.0,3090.9
2025-12-12 23:15:00+00:00,1000.0,0,,,,0.0,0.0,3087.11
2025-12-12 23:30:00+00:00,1000.0,0,,,,0.0,0.0,3086.19
2025-12-12 23:45:00+00:00,1000.0,0,,,,0.0,0.0,3083.34
2025-12-13 00:00:00+00:00,1000.0,0,,,,0.0,0.0,3088.55
2025-12-13 00:15:00+00:00,1000.0,0,,,,0.0,0.0,3085.56
2025-12-13 00:30:00+00:00,1000.0,0,,,,0.0,0.0,3084.27
2025-12-13 00:45:00+00:00,1000.0,0,,,,0.0,0.0,3084.92
2025-12-13 01:00:00+00:00,1000.0,0,,,,0.0,0.0,3087.88
2025-12-13 01:15:00+00:00,1000.0,0,,,,0.0,0.0,3088.48
2025-12-13 01:30:00+00:00,1000.0,0,,,,0.0,0.0,3079.12
2025-12-13 01:45:00+00:00,1000.0,0,,,,0.0,0.0,3083.19
2025-12-13 02:00:00+00:00,1000.0,0,,,,0.0,0.0,3085.79
2025-12-13 02:15:00+00:00,1000.0,0,,,,0.0,0.0,3087.3
2025-12-13 02:30:00+00:00,1000.0,0,,,,0.0,0.0,3084.23
2025-12-13 02:45:00+00:00,1000.0,0,,,,0.0,0.0,3083.14
2025-12-13 03:00:00+00:00,1000.0,0,,,,0.0,0.0,3087.99
2025-12-13 03:15:00+00:00,1000.0,0,,,,0.0,0.0,3088.6
2025-12-13 03:30:00+00:00,1000.0,0,,,,0.0,0.0,3090.05
2025-12-13 03:45:00+00:00,1000.0,0,,,,0.0,0.0,3088.46
2025-12-13 04:00:00+00:00,1000.0,0,,,,0.0,0.0,3087.68
2025-12-13 04:15:00+00:00,1000.0,0,,,,0.0,0.0,3086.62
2025-12-13 04:30:00+00:00,1000.0,0,,,,0.0,0.0,3089.25
2025-12-13 04:45:00+00:00,1000.0,0,,,,0.0,0.0,3088.36
2025-12-13 05:00:00+00:00,1000.0,0,,,,0.0,0.0,3088.49
2025-12-13 05:15:00+00:00,1000.0,0,,,,0.0,0.0,3087.81
2025-12-13 05:30:00+00:00,1000.0,0,,,,0.0,0.0,3085.36
2025-12-13 05:45:00+00:00,1000.0,0,,,,0.0,0.0,3087.91
2025-12-13 06:00:00+00:00,1000.0,0,,,,0.0,0.0,3085.91
2025-12-13 06:15:00+00:00,1000.0,0,,,,0.0,0.0,3084.61
2025-12-13 06:30:00+00:00,1000.0,0,,,,0.0,0.0,3088.41
2025-12-13 06:45:00+00:00,1000.0,0,,,,0.0,0.0,3092.16
2025-12-13 07:00:00+00:00,1000.0,0,,,,0.0,0.0,3088.99
2025-12-13 07:15:00+00:00,1000.0,0,,,,0.0,0.0,3091.95
2025-12-13 07:30:00+00:00,1000.0,0,,,,0.0,0.0,3092.7
2025-12-13 07:45:00+00:00,1000.0,0,,,,0.0,0.0,3093.19
2025-12-13 08:00:00+00:00,1000.0,0,,,,0.0,0.0,3097.18
2025-12-13 08:15:00+00:00,1000.0,0,,,,0.0,0.0,3121.9
2025-12-13 08:30:00+00:00,1000.0,0,,,,0.0,0.0,3109.86
2025-12-13 08:45:00+00:00,1000.0,0,,,,0.0,0.0,3114.83
2025-12-13 09:00:00+00:00,1000.0,0,,,,0.0,0.0,3117.83
2025-12-13 09:15:00+00:00,1000.0,0,,,,0.0,0.0,3112.64
2025-12-13 09:30:00+00:00,1000.0,0,,,,0.0,0.0,3115.23
2025-12-13 09:45:00+00:00,1000.0,0,,,,0.0,0.0,3116.57
2025-12-13 10:00:00+00:00,1000.0,0,,,,0.0,0.0,3120.0
2025-12-13 10:15:00+00:00,1000.0,0,,,,0.0,0.0,3126.8
2025-12-13 10:30:00+00:00,1000.0,0,,,,0.0,0.0,3131.32
2025-12-13 10:45:00+00:00,1000.0,0,,,,0.0,0.0,3126.17
2025-12-13 11:00:00+00:00,1000.0,0,,,,0.0,0.0,3124.43
2025-12-13 11:15:00+00:00,1000.0,0,,,,0.0,0.0,3122.83
2025-12-13 11:30:00+00:00,1000.0,0,,,,0.0,0.0,3117.78
2025-12-13 11:45:00+00:00,1000.0,0,,,,0.0,0.0,3117.99
2025-12-13 12:00:00+00:00,1000.0,0,,,,0.0,0.0,3122.11
2025-12-13 12:15:00+00:00,1000.0,0,,,,0.0,0.0,3114.0
2025-12-13 12:30:00+00:00,1000.0,0,,,,0.0,0.0,3109.09
2025-12-13 12:45:00+00:00,1000.0,0,,,,0.0,0.0,3113.94
2025-12-13 13:00:00+00:00,1000.0,0,,,,0.0,0.0,3109.62
2025-12-13 13:15:00+00:00,1000.0,0,,,,0.0,0.0,3097.04
2025-12-13 13:30:00+00:00,1000.0,0,,,,0.0,0.0,3104.59
2025-12-13 13:45:00+00:00,1000.0,0,,,,0.0,0.0,3108.0
2025-12-13 14:00:00+00:00,1000.0,0,,,,0.0,0.0,3114.22
2025-12-13 14:15:00+00:00,1000.0,0,,,,0.0,0.0,3096.07
2025-12-13 14:30:00+00:00,1000.0,0,,,,0.0,0.0,3106.87
2025-12-13 14:45:00+00:00,1000.0,0,,,,0.0,0.0,3109.43
2025-12-13 15:00:00+00:00,1000.0,0,,,,0.0,0.0,3116.92
2025-12-13 15:15:00+00:00,1000.0,0,,,,0.0,0.0,3116.92
2025-12-13 15:30:00+00:00,1000.0,0,,,,0.0,0.0,3111.65
2025-12-13 15:45:00+00:00,1000.0,0,,,,0.0,0.0,3108.1
2025-12-13 16:00:00+00:00,1000.0,0,,,,0.0,0.0,3107.8
2025-12-13 16:15:00+00:00,1000.0,0,,,,0.0,0.0,3103.11
2025-12-13 16:30:00+00:00,1000.0,0,,,,0.0,0.0,3101.85
2025-12-13 16:45:00+00:00,1000.0,0,,,,0.0,0.0,3104.26
2025-12-13 17:00:00+00:00,1000.0,0,,,,0.0,0.0,3100.35
2025-12-13 17:15:00+00:00,1000.0,0,,,,0.0,0.0,3096.61
2025-12-13 17:30:00+00:00,1000.0,0,,,,0.0,0.0,3101.45
2025-12-13 17:45:00+00:00,1000.0,0,,,,0.0,0.0,3099.56
2025-12-13 18:00:00+00:00,1000.0,0,,,,0.0,0.0,3108.61
2025-12-13 18:15:00+00:00,1000.0,0,,,,0.0,0.0,3105.21
2025-12-13 18:30:00+00:00,1000.0,0,,,,0.0,0.0,3106.04
2025-12-13 18:45:00+00:00,1000.0,0,,,,0.0,0.0,3100.42
2025-12-13 19:00:00+00:00,1000.0,0,,,,0.0,0.0,3104.63
2025-12-13 19:15:00+00:00,1000.0,0,,,,0.0,0.0,3102.95
2025-12-13 19:30:00+00:00,1000.0,0,,,,0.0,0.0,3109.21
2025-12-13 19:45:00+00:00,1000.0,0,,,,0.0,0.0,3107.12
2025-12-13 20:00:00+00:00,1000.0,0,,,,0.0,0.0,3104.78
2025-12-13 20:15:00+00:00,1000.0,0,,,,0.0,0.0,3107.6
2025-12-13 20:30:00+00:00,1000.0,0,,,,0.0,0.0,3105.22
2025-12-13 20:45:00+00:00,1000.0,0,,,,0.0,0.0,3103.03
2025-12-13 21:00:00+00:00,1000.0,0,,,,0.0,0.0,3099.17
2025-12-13 21:15:00+00:00,1000.0,0,,,,0.0,0.0,3100.51
2025-12-13 21:30:00+00:00,1000.0,0,,,,0.0,0.0,3105.0
2025-12-13 21:45:00+00:00,1000.0,0,,,,0.0,0.0,3110.14
2025-12-13 22:00:00+00:00,1000.0,0,,,,0.0,0.0,3104.3
2025-12-13 22:15:00+00:00,1000.0,0,,,,0.0,0.0,3106.92
2025-12-13 22:30:00+00:00,1000.0,0,,,,0.0,0.0,3113.58
2025-12-13 22:45:00+00:00,1000.0,0,,,,0.0,0.0,3112.77
2025-12-13 23:00:00+00:00,1000.0,0,,,,0.0,0.0,3112.65
2025-12-13 23:15:00+00:00,1000.0,0,,,,0.0,0.0,3112.37
2025-12-13 23:30:00+00:00,1000.0,0,,,,0.0,0.0,3114.23
2025-12-13 23:45:00+00:00,1000.0,0,,,,0.0,0.0,3113.01
2025-12-14 00:00:00+00:00,1000.0,0,,,,0.0,0.0,3111.12
2025-12-14 00:15:00+00:00,1000.0,0,,,,0.0,0.0,3109.01
2025-12-14 00:30:00+00:00,1000.0,0,,,,0.0,0.0,3117.05
2025-12-14 00:45:00+00:00,1000.0,0,,,,0.0,0.0,3117.8
2025-12-14 01:00:00+00:00,1000.0,0,,,,0.0,0.0,3120.0
2025-12-14 01:15:00+00:00,1000.0,0,,,,0.0,0.0,3124.8
2025-12-14 01:30:00+00:00,1000.0,0,,,,0.0,0.0,3115.22
2025-12-14 01:45:00+00:00,1000.0,0,,,,0.0,0.0,3118.2
2025-12-14 02:00:00+00:00,1000.0,0,,,,0.0,0.0,3121.85
2025-12-14 02:15:00+00:00,1000.0,0,,,,0.0,0.0,3121.86
2025-12-14 02:30:00+00:00,1000.0,0,,,,0.0,0.0,3119.99
2025-12-14 02:45:00+00:00,1000.0,0,,,,0.0,0.0,3121.22
2025-12-14 03:00:00+00:00,1000.0,0,,,,0.0,0.0,3121.2
2025-12-14 03:15:00+00:00,1000.0,0,,,,0.0,0.0,3119.12
2025-12-14 03:30:00+00:00,1000.0,0,,,,0.0,0.0,3118.38
2025-12-14 03:45:00+00:00,1000.0,0,,,,0.0,0.0,3117.4
2025-12-14 04:00:00+00:00,1000.0,0,,,,0.0,0.0,3120.03
2025-12-14 04:15:00+00:00,1000.0,0,,,,0.0,0.0,3117.9
2025-12-14 04:30:00+00:00,1000.0,0,,,,0.0,0.0,3108.3
2025-12-14 04:45:00+00:00,1000.0,0,,,,0.0,0.0,3109.99
2025-12-14 05:00:00+00:00,1000.0,0,,,,0.0,0.0,3107.48
2025-12-14 05:15:00+00:00,1000.0,0,,,,0.0,0.0,3105.22
2025-12-14 05:30:00+00:00,1000.0,0,,,,0.0,0.0,3111.64
2025-12-14 05:45:00+00:00,1000.0,0,,,,0.0,0.0,3110.35
2025-12-14 06:00:00+00:00,1000.0,0,,,,0.0,0.0,3109.76
2025-12-14 06:15:00+00:00,1000.0,0,,,,0.0,0.0,3106.68
2025-12-14 06:30:00+00:00,1000.0,0,,,,0.0,0.0,3110.99
2025-12-14 06:45:00+00:00,1000.0,0,,,,0.0,0.0,3109.45
2025-12-14 07:00:00+00:00,1000.0,0,,,,0.0,0.0,3110.41
2025-12-14 07:15:00+00:00,1000.0,0,,,,0.0,0.0,3108.56
2025-12-14 07:30:00+00:00,1000.0,0,,,,0.0,0.0,3109.56
2025-12-14 07:45:00+00:00,1000.0,0,,,,0.0,0.0,3113.78
2025-12-14 08:00:00+00:00,1000.0,0,,,,0.0,0.0,3115.41
2025-12-14 08:15:00+00:00,1000.0,0,,,,0.0,0.0,3115.62
2025-12-14 08:30:00+00:00,1000.0,0,,,,0.0,0.0,3114.87
2025-12-14 08:45:00+00:00,1000.0,0,,,,0.0,0.0,3109.7
2025-12-14 09:00:00+00:00,1000.0,0,,,,0.0,0.0,3110.18
2025-12-14 09:15:00+00:00,1000.0,0,,,,0.0,0.0,3109.5
2025-12-14 09:30:00+00:00,1000.0,0,,,,0.0,0.0,3109.23
2025-12-14 09:45:00+00:00,1000.0,0,,,,0.0,0.0,3107.84
2025-12-14 10:00:00+00:00,1000.0,0,,,,0.0,0.0,3097.21
2025-12-14 10:15:00+00:00,1000.0,0,,,,0.0,0.0,3106.66
2025-12-14 10:30:00+00:00,1000.0,0,,,,0.0,0.0,3105.28
2025-12-14 10:45:00+00:00,1000.0,0,,,,0.0,0.0,3105.98
2025-12-14 11:00:00+00:00,1000.0,0,,,,0.0,0.0,3100.5
2025-12-14 11:15:00+00:00,1000.0,0,,,,0.0,0.0,3092.51
2025-12-14 11:30:00+00:00,1000.0,0,,,,0.0,0.0,3064.22
2025-12-14 11:45:00+00:00,1000.0,0,,,,0.0,0.0,3083.45
2025-12-14 12:00:00+00:00,1000.0,0,,,,0.0,0.0,3086.79
2025-12-14 12:15:00+00:00,1000.0,0,,,,0.0,0.0,3095.53
2025-12-14 12:30:00+00:00,1000.0,0,,,,0.0,0.0,3102.3
2025-12-14 12:45:00+00:00,1000.0,0,,,,0.0,0.0,3096.85
2025-12-14 13:00:00+00:00,1000.0,0,,,,0.0,0.0,3089.73
2025-12-14 13:15:00+00:00,1000.0,0,,,,0.0,0.0,3090.09
2025-12-14 13:30:00+00:00,1000.0,0,,,,0.0,0.0,3088.49
2025-12-14 13:45:00+00:00,1000.0,0,,,,0.0,0.0,3100.31
2025-12-14 14:00:00+00:00,1000.0,0,,,,0.0,0.0,3095.9
2025-12-14 14:15:00+00:00,1000.0,0,,,,0.0,0.0,3094.26
2025-12-14 14:30:00+00:00,1000.0,0,,,,0.0,0.0,3076.15
2025-12-14 14:45:00+00:00,1000.0,0,,,,0.0,0.0,3084.43
2025-12-14 15:00:00+00:00,1000.0,0,,,,0.0,0.0,3073.82
2025-12-14 15:15:00+00:00,1000.0,0,,,,0.0,0.0,3077.56
2025-12-14 15:30:00+00:00,1000.0,0,,,,0.0,0.0,3083.28
2025-12-14 15:45:00+00:00,1000.0,0,,,,0.0,0.0,3083.33
2025-12-14 16:00:00+00:00,1000.0,0,,,,0.0,0.0,3082.0
2025-12-14 16:15:00+00:00,1000.0,0,,,,0.0,0.0,3099.15
2025-12-14 16:30:00+00:00,1000.0,0,,,,0.0,0.0,3085.01
2025-12-14 16:45:00+00:00,1000.0,0,,,,0.0,0.0,3096.95
2025-12-14 17:00:00+00:00,1000.0,0,,,,0.0,0.0,3078.59
2025-12-14 17:15:00+00:00,1000.0,0,,,,0.0,0.0,3080.65
2025-12-14 17:30:00+00:00,1000.0,0,,,,0.0,0.0,3080.64
2025-12-14 17:45:00+00:00,1000.0,0,,,,0.0,0.0,3083.17
2025-12-14 18:00:00+00:00,1000.0,0,,,,0.0,0.0,3088.39
2025-12-14 18:15:00+00:00,1000.0,0,,,,0.0,0.0,3085.49
2025-12-14 18:30:00+00:00,1000.0,0,,,,0.0,0.0,3092.32
2025-12-14 18:45:00+00:00,1000.0,0,,,,0.0,0.0,3099.94
2025-12-14 19:00:00+00:00,1000.0,0,,,,0.0,0.0,3091.02
2025-12-14 19:15:00+00:00,1000.0,0,,,,0.0,0.0,3095.62
2025-12-14 19:30:00+00:00,1000.0,0,,,,0.0,0.0,3089.53
2025-12-14 19:45:00+00:00,1000.0,0,,,,0.0,0.0,3091.88
2025-12-14 20:00:00+00:00,1000.0,0,,,,0.0,0.0,3094.78
2025-12-14 20:15:00+00:00,1000.0,0,,,,0.0,0.0,3087.94
2025-12-14 20:30:00+00:00,1000.0,0,,,,0.0,0.0,3091.33
2025-12-14 20:45:00+00:00,1000.0,0,,,,0.0,0.0,3081.22
2025-12-14 21:00:00+00:00,1000.0,0,,,,0.0,0.0,3083.57
2025-12-14 21:15:00+00:00,1000.0,0,,,,0.0,0.0,3084.9
2025-12-14 21:30:00+00:00,1000.0,0,,,,0.0,0.0,3080.98
2025-12-14 21:45:00+00:00,1000.0,0,,,,0.0,0.0,3080.52
2025-12-14 22:00:00+00:00,1000.0,0,,,,0.0,0.0,3079.15
2025-12-14 22:15:00+00:00,1000.0,0,,,,0.0,0.0,3073.99
2025-12-14 22:30:00+00:00,1000.0,0,,,,0.0,0.0,3062.52
2025-12-14 22:45:00+00:00,1000.0,0,,,,0.0,0.0,3072.66
2025-12-14 23:00:00+00:00,1000.0,0,,,,0.0,0.0,3065.8
2025-12-14 23:15:00+00:00,1000.0,0,,,,0.0,0.0,3061.19
2025-12-14 23:30:00+00:00,1000.0,0,,,,0.0,0.0,3056.43
2025-12-14 23:45:00+00:00,1000.0,0,,,,0.0,0.0,3062.02
2025-12-15 00:00:00+00:00,1000.0,0,,,,0.0,0.0,3059.54
2025-12-15 00:15:00+00:00,1000.0,0,,,,0.0,0.0,3073.05
2025-12-15 00:30:00+00:00,1000.0,0,,,,0.0,0.0,3060.42
2025-12-15 00:45:00+00:00,1000.0,0,,,,0.0,0.0,3073.58
2025-12-15 01:00:00+00:00,1000.0,0,,,,0.0,0.0,3074.99
2025-12-15 01:15:00+00:00,1000.0,0,,,,0.0,0.0,3074.89
2025-12-15 01:30:00+00:00,1000.0,0,,,,0.0,0.0,3105.52
2025-12-15 01:45:00+00:00,1000.0,0,,,,0.0,0.0,3107.41
2025-12-15 02:00:00+00:00,1000.0,0,,,,0.0,0.0,3119.79
2025-12-15 02:15:00+00:00,1000.0,0,,,,0.0,0.0,3133.29
2025-12-15 02:30:00+00:00,1000.0,0,,,,0.0,0.0,3120.16
2025-12-15 02:45:00+00:00,1000.0,0,,,,0.0,0.0,3118.46
2025-12-15 03:00:00+00:00,1000.0,0,,,,0.0,0.0,3118.99
2025-12-15 03:15:00+00:00,1000.0,0,,,,0.0,0.0,3115.79
2025-12-15 03:30:00+00:00,1000.0,0,,,,0.0,0.0,3114.13
2025-12-15 03:45:00+00:00,1000.0,0,,,,0.0,0.0,3107.48
2025-12-15 04:00:00+00:00,1000.0,0,,,,0.0,0.0,3113.02
2025-12-15 04:15:00+00:00,1000.0,0,,,,0.0,0.0,3107.32
2025-12-15 04:30:00+00:00,1000.0,0,,,,0.0,0.0,3119.8
2025-12-15 04:45:00+00:00,1000.0,0,,,,0.0,0.0,3122.38
2025-12-15 05:00:00+00:00,1000.0,0,,,,0.0,0.0,3120.25
2025-12-15 05:15:00+00:00,1000.0,0,,,,0.0,0.0,3121.34
2025-12-15 05:30:00+00:00,1000.0,0,,,,0.0,0.0,3115.84
2025-12-15 05:45:00+00:00,1000.0,0,,,,0.0,0.0,3119.03
2025-12-15 06:00:00+00:00,1000.0,0,,,,0.0,0.0,3115.95
2025-12-15 06:15:00+00:00,1000.0,0,,,,0.0,0.0,3119.02
2025-12-15 06:30:00+00:00,1000.0,0,,,,0.0,0.0,3126.45
2025-12-15 06:45:00+00:00,1000.0,0,,,,0.0,0.0,3135.96
2025-12-15 07:00:00+00:00,1000.0,0,,,,0.0,0.0,3127.05
2025-12-15 07:15:00+00:00,1000.0,0,,,,0.0,0.0,3126.19
2025-12-15 07:30:00+00:00,1000.0,0,,,,0.0,0.0,3123.07
2025-12-15 07:45:00+00:00,1000.0,0,,,,0.0,0.0,3127.34
2025-12-15 08:00:00+00:00,1000.0,0,,,,0.0,0.0,3126.45
2025-12-15 08:15:00+00:00,1000.0,0,,,,0.0,0.0,3138.31
2025-12-15 08:30:00+00:00,1000.0,0,,,,0.0,0.0,3139.8
2025-12-15 08:45:00+00:00,1000.0,0,,,,0.0,0.0,3138.31
2025-12-15 09:00:00+00:00,1000.0,0,,,,0.0,0.0,3144.01
2025-12-15 09:15:00+00:00,1000.0,0,,,,0.0,0.0,3145.33
2025-12-15 09:30:00+00:00,1000.0,0,,,,0.0,0.0,3145.13
2025-12-15 09:45:00+00:00,1000.0,0,,,,0.0,0.0,3152.44
2025-12-15 10:00:00+00:00,1000.0,0,,,,0.0,0.0,3156.67
2025-12-15 10:15:00+00:00,1000.0,0,,,,0.0,0.0,3166.44
2025-12-15 10:30:00+00:00,1000.0,0,,,,0.0,0.0,3156.37
2025-12-15 10:45:00+00:00,1000.0,0,,,,0.0,0.0,3158.73
2025-12-15 11:00:00+00:00,1000.0,0,,,,0.0,0.0,3156.28
2025-12-15 11:15:00+00:00,1000.0,0,,,,0.0,0.0,3158.59
2025-12-15 11:30:00+00:00,1000.0,0,,,,0.0,0.0,3145.98
2025-12-15 11:45:00+00:00,1000.0,0,,,,0.0,0.0,3155.69
2025-12-15 12:00:00+00:00,1000.0,0,,,,0.0,0.0,3147.76
2025-12-15 12:15:00+00:00,1000.0,0,,,,0.0,0.0,3148.36
2025-12-15 12:30:00+00:00,1000.0,0,,,,0.0,0.0,3151.17
2025-12-15 12:45:00+00:00,1000.0,0,,,,0.0,0.0,3154.12
2025-12-15 13:00:00+00:00,1000.0,0,,,,0.0,0.0,3140.96
2025-12-15 13:15:00+00:00,1000.0,0,,,,0.0,0.0,3136.7
2025-12-15 13:30:00+00:00,1000.0,0,,,,0.0,0.0,3135.1
2025-12-15 13:45:00+00:00,1000.0,0,,,,0.0,0.0,3130.56
2025-12-15 14:00:00+00:00,1000.0,0,,,,0.0,0.0,3136.97
2025-12-15 14:15:00+00:00,1000.0,0,,,,0.0,0.0,3128.48
2025-12-15 14:30:00+00:00,1000.0,0,,,,0.0,0.0,3120.92
2025-12-15 14:45:00+00:00,1000.0,0,,,,0.0,0.0,3046.75
2025-12-15 15:00:00+00:00,1000.0,0,,,,0.0,0.0,3033.28
2025-12-15 15:15:00+00:00,1000.0,0,,,,0.0,0.0,3000.07
2025-12-15 15:30:00+00:00,1000.0,0,,,,0.0,0.0,3011.82
2025-12-15 15:45:00+00:00,1000.0,0,,,,0.0,0.0,3009.48
2025-12-15 16:00:00+00:00,1000.0,0,,,,0.0,0.0,3001.7
2025-12-15 16:15:00+00:00,1000.0,0,,,,0.0,0.0,3003.29
2025-12-15 16:30:00+00:00,1000.0,0,,,,0.0,0.0,2971.49
2025-12-15 16:45:00+00:00,1000.0,0,,,,0.0,0.0,2987.49
2025-12-15 17:00:00+00:00,1000.0,0,,,,0.0,0.0,2972.83
2025-12-15 17:15:00+00:00,1000.0,0,,,,0.0,0.0,2973.01
2025-12-15 17:30:00+00:00,1000.0,0,,,,0.0,0.0,2952.41
2025-12-15 17:45:00+00:00,1000.0,0,,,,0.0,0.0,2935.41
2025-12-15 18:00:00+00:00,1000.0,0,,,,0.0,0.0,2935.64
2025-12-15 18:15:00+00:00,1000.0,0,,,,0.0,0.0,2926.69
2025-12-15 18:30:00+00:00,1000.0,0,,,,0.0,0.0,2917.53
2025-12-15 18:45:00+00:00,1000.0,0,,,,0.0,0.0,2936.16
2025-12-15 19:00:00+00:00,1000.0,0,,,,0.0,0.0,2931.4
2025-12-15 19:15:00+00:00,1000.0,0,,,,0.0,0.0,2944.35
2025-12-15 19:30:00+00:00,1000.0,0,,,,0.0,0.0,2944.63
2025-12-15 19:45:00+00:00,1000.0,0,,,,0.0,0.0,2938.68
2025-12-15 20:00:00+00:00,1000.0,0,,,,0.0,0.0,2923.48
2025-12-15 20:15:00+00:00,1000.0,0,,,,0.0,0.0,2923.2
2025-12-15 20:30:00+00:00,1000.0,0,,,,0.0,0.0,2937.06
2025-12-15 20:45:00+00:00,1000.0,0,,,,0.0,0.0,2927.57
2025-12-15 21:00:00+00:00,1000.0,0,,,,0.0,0.0,2921.96
2025-12-15 21:15:00+00:00,1000.0,0,,,,0.0,0.0,2943.34
2025-12-15 21:30:00+00:00,1000.0,0,,,,0.0,0.0,2936.61
2025-12-15 21:45:00+00:00,1000.0,0,,,,0.0,0.0,2944.75
2025-12-15 22:00:00+00:00,1000.0,0,,,,0.0,0.0,2939.58
2025-12-15 22:15:00+00:00,1000.0,0,,,,0.0,0.0,2938.52
